0,1,2,3,4
15,4,30,15,200
15,4,10,52,200
15,4,5,34,200
15,4,86,37,200
15,4,86,84,200
15,4,68,3,200
15,4,69,94,200
15,4,9,41,200
15,4,89,43,200
15,4,99,45,200
15,4,92,76,200
15,4,83,19,200
15,4,85,21,200
15,4,17,21,200
15,4,50,94,200
15,4,28,83,200
15,4,89,66,200
15,4,59,4,200
15,4,72,15,200
15,4,62,85,200
15,4,10,60,200
15,4,38,9,200
15,4,68,10,200
15,4,10,59,200
15,4,49,10,200
15,4,94,44,200
15,4,6,55,200
15,4,35,3,200
15,4,3,69,200
15,4,90,59,200
15,4,1,52,200
15,4,78,24,200
15,4,87,45,200
15,4,86,23,200
15,4,9,52,200
15,4,88,69,200
15,4,56,87,200
15,4,34,87,200
15,4,60,86,200
15,4,1,44,200
15,4,79,26,200
15,4,93,56,200
15,4,26,78,200
15,4,89,54,200
15,4,85,23,200
15,4,83,22,200
15,4,17,11,200
15,4,2,38,200
15,4,85,20,200
15,4,22,82,200
15,4,61,88,200
15,4,95,66,200
15,4,67,5,200
15,4,34,85,200
15,4,66,14,200
15,4,18,79,200
15,4,11,60,200
15,4,20,73,200
15,4,27,80,200
15,4,33,87,200
15,4,29,18,200
15,4,17,70,200
15,4,82,23,200
15,4,28,85,200
15,4,17,24,200
15,4,84,35,200
15,4,2,64,200
15,4,0,51,200
15,4,66,15,200
15,4,72,18,200
15,4,27,18,200
15,4,55,96,200
15,4,7,64,200
15,4,31,94,200
15,4,61,93,200
15,4,82,72,200
15,4,75,81,200
15,4,31,7,200
15,4,60,5,200
15,4,19,77,200
15,4,12,30,200
15,4,4,42,200
15,4,35,90,200
15,4,28,18,200
15,4,38,94,200
15,4,17,81,200
15,4,2,43,200
15,4,93,46,200
15,4,62,98,200
15,4,40,99,200
15,4,46,5,200
15,4,9,73,200
15,4,30,84,200
15,4,10,64,200
15,4,4,67,200
15,4,98,52,200
15,4,90,79,200
15,4,90,37,200
15,4,59,99,200
15,4,42,13,200
15,4,74,79,200
15,4,10,75,200
15,4,53,86,200
15,4,92,40,200
15,4,10,29,200
15,4,36,93,200
15,4,88,52,200
15,4,59,10,200
15,4,87,76,200
15,4,10,73,200
15,4,31,90,200
15,4,32,12,200
15,4,32,92,200
15,4,23,16,200
15,4,86,73,200
15,4,9,38,200
15,4,13,19,200
15,4,50,97,200
15,4,17,86,200
15,4,61,94,200
15,4,7,77,200
15,4,1,40,200
15,4,33,4,200
15,4,16,30,200
15,4,23,7,200
15,4,97,52,200
15,4,90,51,200
15,4,85,18,200
15,4,53,6,200
15,4,48,3,200
15,4,25,22,200
15,4,59,97,200
15,4,30,3,200
15,4,76,80,200
15,4,92,29,200
15,4,82,27,200
15,4,57,88,200
15,4,5,35,200
15,4,88,68,200
15,4,92,47,200
15,4,51,10,200
15,4,22,19,200
15,4,60,89,200
15,4,82,69,200
15,4,50,3,200
15,4,91,54,200
15,4,80,13,200
15,4,9,77,200
15,4,13,66,200
15,4,72,85,200
15,4,88,23,200
15,4,23,9,200
15,4,17,69,200
15,4,80,84,200
15,4,8,31,200
15,4,33,92,200
15,4,51,4,200
15,4,27,90,200
15,4,39,9,200
15,4,6,71,200
15,4,47,99,200
15,4,0,41,200
15,4,42,3,200
15,4,6,43,200
15,4,44,97,200
15,4,59,11,200
15,4,9,59,200
15,4,40,3,200
15,4,68,4,200
15,4,25,12,200
15,4,36,5,200
15,4,3,51,200
15,4,41,92,200
15,4,89,30,200
15,4,39,97,200
15,4,72,83,200
15,4,21,14,200
15,4,55,11,200
15,4,13,58,200
15,4,55,89,200
15,4,71,13,200
15,4,31,83,200
15,4,5,37,200
15,4,71,82,200
15,4,92,60,200
15,4,42,97,200
15,4,64,84,200
15,4,50,87,200
15,4,91,78,200
15,4,40,94,200
15,4,43,91,200
15,4,83,13,200
15,4,86,67,200
15,4,1,37,200
15,4,13,35,200
15,4,6,27,200
15,4,94,30,200
15,4,73,10,200
15,4,86,48,200
15,4,10,39,200
15,4,48,99,200
15,4,37,85,200
15,4,69,11,200
15,4,33,88,200
15,4,50,98,200
15,4,44,12,200
15,4,44,3,200
15,4,59,8,200
15,4,66,91,200
15,4,84,62,200
15,4,11,68,200
15,4,87,50,200
15,4,16,74,200
15,4,70,4,200
15,4,17,88,200
15,4,11,58,200
15,4,66,96,200
15,4,7,44,200
15,4,58,12,200
15,4,5,65,200
15,4,6,42,200
15,4,96,55,200
15,4,43,7,200
15,4,23,90,200
15,4,55,86,200
15,4,75,16,200
15,4,94,36,200
15,4,20,17,200
15,4,49,88,200
15,4,89,58,200
15,4,12,60,200
15,4,17,16,200
15,4,90,39,200
15,4,16,15,200
15,4,29,83,200
15,4,76,91,200
15,4,75,18,200
15,4,4,51,200
15,4,91,30,200
15,4,23,10,200
15,4,91,49,200
15,4,88,64,200
15,4,39,92,200
15,4,83,18,200
15,4,15,34,200
15,4,34,91,200
15,4,64,94,200
15,4,42,94,200
15,4,72,13,200
15,4,12,32,200
15,4,44,90,200
15,4,88,56,200
15,4,0,56,200
15,4,95,37,200
15,4,82,85,200
15,4,80,11,200
15,4,25,18,200
15,4,14,77,200
15,4,9,62,200
15,4,3,30,200
15,4,1,42,200
15,4,9,40,200
15,4,85,73,200
15,4,76,87,200
15,4,29,9,200
15,4,91,28,200
15,4,43,5,200
15,4,83,14,200
15,4,73,94,200
15,4,60,9,200
15,4,40,88,200
15,4,15,24,200
15,4,90,56,200
15,4,57,99,200
15,4,10,54,200
15,4,42,95,200
15,4,9,67,200
15,4,92,36,200
15,4,13,55,200
15,4,22,89,200
15,4,69,9,200
15,4,86,74,200
15,4,95,29,200
15,4,86,41,200
15,4,5,71,200
15,4,49,95,200
15,4,82,12,200
15,4,87,62,200
15,4,12,39,200
15,4,87,30,200
15,4,40,90,200
15,4,16,78,200
15,4,69,13,200
15,4,54,95,200
15,4,28,82,200
15,4,56,98,200
15,4,3,57,200
15,4,65,84,200
15,4,26,20,200
15,4,12,72,200
15,4,86,18,200
15,4,45,5,200
15,4,80,78,200
15,4,16,19,200
15,4,67,82,200
15,4,37,95,200
15,4,98,57,200
15,4,94,42,200
15,4,31,82,200
15,4,46,12,200
15,4,2,40,200
15,4,74,90,200
15,4,19,76,200
15,4,72,6,200
15,4,6,75,200
15,4,89,19,200
15,4,83,31,200
15,4,64,96,200
15,4,96,32,200
15,4,83,78,200
15,4,62,10,200
15,4,8,47,200
15,4,28,12,200
15,4,30,82,200
15,4,16,82,200
15,4,10,31,200
15,4,49,97,200
15,4,88,33,200
15,4,57,11,200
15,4,49,89,200
15,4,99,42,200
15,4,82,71,200
15,4,53,12,200
15,4,97,42,200
15,4,7,74,200
15,4,37,87,200
15,4,24,82,200
15,4,10,66,200
15,4,11,22,200
15,4,70,83,200
15,4,48,7,200
15,4,78,79,200
15,4,74,6,200
15,4,22,14,200
15,4,90,34,200
15,4,24,85,200
15,4,57,9,200
15,4,6,35,200
15,4,11,25,200
15,4,21,81,200
15,4,57,8,200
15,4,56,2,200
15,4,86,50,200
15,4,48,94,200
15,4,69,18,200
15,4,99,51,200
15,4,8,59,200
15,4,23,81,200
15,4,71,90,200
15,4,82,76,200
15,4,7,28,200
15,4,0,58,200
15,4,17,76,200
15,4,38,8,200
15,4,28,15,200
15,4,58,93,200
15,4,39,3,200
15,4,60,94,200
15,4,30,90,200
15,4,2,35,200
15,4,33,91,200
15,4,63,84,200
15,4,84,79,200
15,4,31,87,200
15,4,84,85,200
15,4,33,14,200
15,4,83,80,200
15,4,76,83,200
15,4,11,57,200
15,4,19,25,200
15,4,88,29,200
15,4,64,14,200
15,4,85,70,200
15,4,22,12,200
15,4,21,84,200
15,4,71,17,200
15,4,62,93,200
15,4,12,24,200
15,4,91,75,200
15,4,92,25,200
15,4,16,72,200
15,4,95,64,200
15,4,60,97,200
15,4,64,95,200
15,4,60,14,200
15,4,88,24,200
15,4,84,14,200
15,4,93,75,200
15,4,68,90,200
15,4,61,95,200
15,4,12,75,200
15,4,84,30,200
15,4,83,67,200
15,4,89,42,200
15,4,78,8,200
15,4,22,84,200
15,4,53,87,200
15,4,19,88,200
15,4,92,46,200
15,4,8,68,200
15,4,73,17,200
15,4,28,90,200
15,4,68,88,200
15,4,5,57,200
15,4,7,69,200
15,4,90,26,200
15,4,87,70,200
15,4,64,92,200
15,4,81,70,200
15,4,20,13,200
15,4,28,81,200
15,4,29,8,200
15,4,89,27,200
15,4,67,10,200
15,4,14,36,200
15,4,88,45,200
15,4,80,83,200
15,4,86,58,200
15,4,11,61,200
15,4,81,81,200
15,4,69,85,200
15,4,12,28,200
15,4,8,53,200
15,4,25,10,200
15,4,85,19,200
15,4,60,96,200
15,4,25,14,200
15,4,39,14,200
15,4,70,82,200
15,4,84,17,200
15,4,72,9,200
15,4,52,93,200
15,4,14,82,200
15,4,7,29,200
15,4,35,84,200
15,4,71,94,200
15,4,98,36,200
15,4,60,91,200
15,4,94,26,200
15,4,49,1,200
15,4,91,72,200
15,4,66,93,200
15,4,1,56,200
15,4,6,52,200
15,4,14,18,200
15,4,17,12,200
15,4,46,7,200
15,4,18,70,200
15,4,50,13,200
15,4,43,90,200
15,4,5,62,200
15,4,14,40,200
15,4,8,52,200
15,4,82,19,200
15,4,33,16,200
15,4,69,89,200
15,4,99,53,200
15,4,22,90,200
15,4,51,7,200
15,4,20,82,200
15,4,47,93,200
15,4,94,59,200
15,4,57,4,200
15,4,96,59,200
15,4,24,17,200
15,4,2,39,200
15,4,85,79,200
15,4,12,59,200
15,4,5,64,200
15,4,62,86,200
15,4,74,14,200
15,4,78,9,200
15,4,44,5,200
15,4,13,44,200
15,4,89,71,200
15,4,34,90,200
15,4,23,87,200
15,4,53,95,200
15,4,85,36,200
15,4,88,21,200
15,4,64,13,200
15,4,40,97,200
15,4,76,82,200
15,4,66,8,200
15,4,2,60,200
15,4,9,47,200
15,4,60,12,200
15,4,67,4,200
15,4,14,76,200
15,4,21,9,200
15,4,81,26,200
15,4,17,22,200
15,4,26,94,200
15,4,0,44,200
15,4,17,19,200
15,4,9,72,200
15,4,12,68,200
15,4,93,67,200
15,4,12,69,200
15,4,9,71,200
15,4,22,80,200
15,4,69,88,200
15,4,68,91,200
15,4,11,36,200
15,4,50,95,200
15,4,52,92,200
15,4,51,91,200
15,4,70,16,200
15,4,31,16,200
15,4,54,99,200
15,4,12,64,200
15,4,52,94,200
15,4,97,64,200
15,4,88,62,200
15,4,76,13,200
15,4,82,14,200
15,4,2,67,200
15,4,26,21,200
15,4,12,76,200
15,4,15,80,200
15,4,42,12,200
15,4,85,62,200
15,4,75,13,200
15,4,68,96,200
15,4,70,14,200
15,4,21,21,200
15,4,5,52,200
15,4,53,88,200
15,4,80,28,200
15,4,22,9,200
15,4,2,53,200
15,4,74,88,200
15,4,72,86,200
15,4,61,91,200
15,4,24,89,200
15,4,65,15,200
15,4,39,88,200
15,4,42,93,200
15,4,16,14,200
15,4,69,84,200
15,4,13,32,200
15,4,83,24,200
15,4,50,5,200
15,4,35,10,200
15,4,74,13,200
15,4,49,87,200
15,4,92,24,200
15,4,89,67,200
15,4,46,91,200
15,4,82,18,200
15,4,73,19,200
15,4,88,18,200
15,4,57,96,200
15,4,82,17,200
15,4,65,11,200
15,4,89,80,200
15,4,36,88,200
15,4,38,89,200
15,4,17,71,200
15,4,96,67,200
15,4,21,20,200
15,4,13,54,200
15,4,99,50,200
15,4,46,2,200
15,4,33,5,200
15,4,86,46,200
15,4,59,98,200
15,4,23,78,200
15,4,93,63,200
15,4,10,77,200
15,4,45,1,200
15,4,97,65,200
15,4,68,12,200
15,4,83,75,200
15,4,54,96,200
15,4,38,87,200
15,4,7,72,200
15,4,47,87,200
15,4,69,7,200
15,4,40,11,200
15,4,58,94,200
15,4,71,4,200
15,4,87,71,200
15,4,62,1,200
15,4,48,11,200
15,4,20,10,200
15,4,89,72,200
15,4,97,44,200
15,4,75,19,200
15,4,57,98,200
15,4,87,24,200
15,4,45,98,200
15,4,1,63,200
15,4,54,92,200
15,4,51,1,200
15,4,7,35,200
15,4,8,50,200
15,4,81,76,200
15,4,45,96,200
15,4,9,27,200
15,4,16,65,200
15,4,2,41,200
15,4,83,15,200
15,4,52,10,200
15,4,72,16,200
15,4,79,25,200
15,4,48,0,200
15,4,31,13,200
15,4,47,86,200
15,4,68,93,200
15,4,89,35,200
15,4,5,38,200
15,4,14,29,200
15,4,5,54,200
15,4,2,36,200
15,4,34,2,200
15,4,79,76,200
15,4,36,3,200
15,4,51,99,200
15,4,26,19,200
15,4,92,64,200
15,4,36,12,200
15,4,74,19,200
15,4,25,82,200
15,4,79,15,200
15,4,36,95,200
15,4,16,28,200
15,4,44,7,200
15,4,45,88,200
15,4,94,73,200
15,4,26,87,200
20,4,60,3,200
20,4,78,25,200
20,4,59,86,200
20,4,62,96,200
20,4,15,22,200
20,4,3,67,200
20,4,7,42,200
20,4,10,67,200
20,4,0,55,200
20,4,8,27,200
20,4,12,66,200
20,4,80,14,200
20,4,57,89,200
20,4,28,92,200
20,4,2,55,200
20,4,8,40,200
20,4,75,8,200
20,4,81,22,200
20,4,13,41,200
20,4,38,3,200
20,4,78,84,200
20,4,65,94,200
20,4,36,7,200
20,4,88,30,200
20,4,18,19,200
20,4,32,17,200
20,4,44,1,200
20,4,33,10,200
20,4,12,78,200
20,4,11,81,200
20,4,74,8,200
20,4,19,26,200
20,4,80,71,200
20,4,13,30,200
20,4,54,7,200
20,4,78,19,200
20,4,6,63,200
20,4,4,61,200
20,4,47,95,200
20,4,68,82,200
20,4,81,23,200
20,4,14,83,200
20,4,38,93,200
20,4,60,92,200
20,4,81,25,200
20,4,77,10,200
20,4,70,92,200
20,4,44,6,200
20,4,51,92,200
20,4,87,29,200
20,4,13,76,200
20,4,64,7,200
20,4,14,24,200
20,4,8,34,200
20,4,8,71,200
20,4,42,87,200
20,4,67,92,200
20,4,7,31,200
20,4,16,12,200
20,4,81,20,200
20,4,40,13,200
20,4,10,34,200
20,4,60,6,200
20,4,51,87,200
20,4,6,56,200
20,4,98,43,200
20,4,64,11,200
20,4,54,0,200
20,4,83,70,200
20,4,44,9,200
20,4,92,48,200
20,4,92,56,200
20,4,64,4,200
20,4,30,93,200
20,4,77,9,200
20,4,99,44,200
20,4,7,37,200
20,4,56,95,200
20,4,44,93,200
20,4,75,88,200
20,4,55,4,200
20,4,14,84,200
20,4,8,22,200
20,4,82,75,200
20,4,89,26,200
20,4,73,83,200
20,4,29,94,200
20,4,31,84,200
20,4,33,2,200
20,4,71,91,200
20,4,83,81,200
20,4,93,71,200
20,4,85,82,200
20,4,83,32,200
20,4,40,95,200
20,4,43,94,200
20,4,37,89,200
20,4,91,32,200
20,4,21,88,200
20,4,13,21,200
20,4,59,87,200
20,4,97,49,200
20,4,97,58,200
20,4,6,45,200
20,4,98,46,200
20,4,6,54,200
20,4,61,98,200
20,4,16,22,200
20,4,90,45,200
20,4,2,33,200
20,4,23,85,200
20,4,79,83,200
20,4,12,34,200
20,4,48,90,200
20,4,90,32,200
20,4,91,77,200
20,4,98,62,200
20,4,67,96,200
20,4,8,56,200
20,4,3,45,200
20,4,85,22,200
20,4,45,92,200
20,4,15,70,200
20,4,51,90,200
20,4,30,83,200
20,4,16,34,200
20,4,13,39,200
20,4,14,85,200
20,4,17,15,200
20,4,71,5,200
20,4,68,11,200
20,4,52,97,200
20,4,29,81,200
20,4,82,20,200
20,4,30,10,200
20,4,48,97,200
20,4,84,78,200
20,4,46,13,200
20,4,85,80,200
20,4,34,15,200
20,4,49,94,200
20,4,27,11,200
20,4,43,87,200
20,4,85,31,200
20,4,84,71,200
20,4,76,20,200
20,4,32,5,200
20,4,3,68,200
20,4,4,68,200
20,4,58,97,200
20,4,90,78,200
20,4,34,13,200
20,4,4,44,200
20,4,3,40,200
20,4,93,28,200
20,4,2,58,200
20,4,9,60,200
20,4,10,22,200
20,4,36,4,200
20,4,61,1,200
20,4,79,22,200
20,4,82,87,200
20,4,77,80,200
20,4,41,12,200
20,4,8,37,200
20,4,38,12,200
20,4,89,33,200
20,4,48,13,200
20,4,89,25,200
20,4,37,93,200
20,4,95,31,200
20,4,14,60,200
20,4,10,69,200
20,4,85,35,200
20,4,8,30,200
20,4,8,67,200
20,4,88,36,200
20,4,49,0,200
20,4,44,95,200
20,4,13,70,200
20,4,18,77,200
20,4,89,40,200
20,4,85,25,200
20,4,86,40,200
20,4,91,23,200
20,4,11,26,200
20,4,29,92,200
20,4,15,36,200
20,4,38,7,200
20,4,41,99,200
20,4,19,81,200
20,4,51,12,200
20,4,93,73,200
20,4,1,36,200
20,4,21,24,200
20,4,89,70,200
20,4,22,15,200
20,4,4,52,200
20,4,94,46,200
20,4,27,8,200
20,4,79,89,200
20,4,7,60,200
20,4,77,21,200
20,4,84,72,200
20,4,77,90,200
20,4,27,14,200
20,4,44,4,200
20,4,95,67,200
20,4,87,36,200
20,4,69,8,200
20,4,93,24,200
20,4,4,45,200
20,4,52,4,200
20,4,96,58,200
20,4,28,17,200
20,4,97,36,200
20,4,77,79,200
20,4,37,14,200
20,4,46,89,200
20,4,19,80,200
20,4,90,63,200
20,4,33,83,200
20,4,47,98,200
20,4,39,89,200
20,4,78,17,200
20,4,78,90,200
20,4,92,58,200
20,4,61,12,200
20,4,89,57,200
20,4,57,93,200
20,4,95,60,200
20,4,7,48,200
20,4,42,5,200
20,4,8,43,200
20,4,26,90,200
20,4,12,43,200
20,4,27,81,200
20,4,33,93,200
20,4,72,14,200
20,4,85,16,200
20,4,44,87,200
20,4,9,70,200
20,4,70,9,200
20,4,5,67,200
20,4,26,14,200
20,4,20,16,200
20,4,2,66,200
20,4,33,6,200
20,4,98,58,200
20,4,76,16,200
20,4,15,20,200
20,4,64,91,200
20,4,86,82,200
20,4,78,74,200
20,4,97,46,200
20,4,9,61,200
20,4,51,94,200
20,4,29,86,200
20,4,87,54,200
20,4,88,74,200
20,4,84,37,200
20,4,6,60,200
20,4,68,94,200
20,4,89,47,200
20,4,96,45,200
20,4,93,61,200
20,4,76,92,200
20,4,77,83,200
20,4,46,4,200
20,4,13,69,200
20,4,3,41,200
20,4,74,7,200
20,4,93,70,200
20,4,96,69,200
20,4,16,26,200
20,4,65,96,200
20,4,8,58,200
20,4,68,84,200
20,4,26,80,200
20,4,73,90,200
20,4,53,97,200
20,4,98,40,200
20,4,75,92,200
20,4,28,6,200
20,4,70,94,200
20,4,21,89,200
20,4,44,10,200
20,4,35,96,200
20,4,25,7,200
20,4,27,10,200
20,4,87,25,200
20,4,86,45,200
20,4,0,54,200
20,4,79,11,200
20,4,33,90,200
20,4,24,86,200
20,4,0,46,200
20,4,86,77,200
20,4,36,85,200
20,4,53,2,200
20,4,91,68,200
20,4,53,9,200
20,4,8,74,200
20,4,38,90,200
20,4,90,40,200
20,4,25,85,200
20,4,18,89,200
20,4,7,56,200
20,4,47,5,200
20,4,80,25,200
20,4,29,12,200
20,4,88,25,200
20,4,0,59,200
20,4,40,8,200
20,4,43,86,200
20,4,67,93,200
20,4,83,16,200
20,4,23,18,200
20,4,10,44,200
20,4,62,90,200
20,4,24,84,200
20,4,44,89,200
20,4,11,29,200
20,4,75,89,200
20,4,90,31,200
20,4,38,1,200
20,4,85,77,200
20,4,20,77,200
20,4,7,53,200
20,4,21,16,200
20,4,39,1,200
20,4,73,13,200
20,4,35,97,200
20,4,74,92,200
20,4,18,80,200
20,4,45,97,200
20,4,80,81,200
20,4,89,28,200
20,4,73,14,200
20,4,7,63,200
20,4,92,28,200
20,4,74,9,200
20,4,1,49,200
20,4,68,7,200
20,4,5,36,200
20,4,41,94,200
20,4,11,74,200
20,4,88,47,200
20,4,70,10,200
20,4,87,82,200
20,4,14,26,200
20,4,81,14,200
20,4,92,27,200
20,4,87,46,200
20,4,81,89,200
20,4,15,26,200
20,4,65,2,200
20,4,77,74,200
20,4,68,6,200
20,4,60,85,200
20,4,92,62,200
20,4,12,55,200
20,4,88,22,200
20,4,30,86,200
20,4,96,56,200
20,4,9,20,200
20,4,10,61,200
20,4,20,78,200
20,4,17,83,200
20,4,2,50,200
20,4,12,37,200
20,4,88,37,200
20,4,71,89,200
20,4,78,87,200
20,4,15,17,200
20,4,4,33,200
20,4,19,21,200
20,4,13,22,200
20,4,86,56,200
20,4,3,35,200
20,4,6,25,200
20,4,85,14,200
20,4,89,63,200
20,4,4,71,200
20,4,94,72,200
20,4,71,15,200
20,4,96,42,200
20,4,22,77,200
20,4,75,87,200
20,4,25,77,200
20,4,87,39,200
20,4,63,87,200
20,4,73,85,200
20,4,11,35,200
20,4,87,59,200
20,4,9,66,200
20,4,11,63,200
20,4,75,84,200
20,4,3,42,200
20,4,75,17,200
20,4,34,7,200
20,4,27,91,200
20,4,10,63,200
20,4,12,23,200
20,4,86,57,200
20,4,40,10,200
20,4,69,91,200
20,4,61,13,200
20,4,42,10,200
20,4,31,95,200
20,4,96,50,200
20,4,54,11,200
20,4,17,80,200
20,4,26,85,200
20,4,27,7,200
20,4,3,60,200
20,4,42,86,200
20,4,82,25,200
20,4,86,80,200
20,4,99,48,200
20,4,70,11,200
20,4,74,84,200
20,4,23,13,200
20,4,39,95,200
20,4,56,6,200
20,4,11,24,200
20,4,81,73,200
20,4,37,98,200
20,4,84,63,200
20,4,22,24,200
20,4,8,24,200
20,4,84,33,200
20,4,87,37,200
20,4,54,88,200
20,4,56,5,200
20,4,22,11,200
20,4,94,68,200
20,4,66,90,200
20,4,87,21,200
20,4,43,11,200
20,4,11,51,200
20,4,25,78,200
20,4,55,2,200
20,4,1,46,200
20,4,76,12,200
20,4,8,21,200
20,4,27,12,200
20,4,90,57,200
20,4,14,31,200
20,4,49,98,200
20,4,65,3,200
20,4,22,18,200
20,4,91,51,200
20,4,18,78,200
20,4,34,92,200
20,4,56,89,200
20,4,2,34,200
20,4,9,55,200
20,4,85,39,200
20,4,56,0,200
20,4,20,23,200
20,4,24,78,200
20,4,4,70,200
20,4,71,18,200
20,4,95,54,200
20,4,56,91,200
20,4,63,4,200
20,4,39,85,200
20,4,8,45,200
20,4,79,21,200
20,4,87,17,200
20,4,69,12,200
20,4,85,34,200
20,4,37,13,200
20,4,13,77,200
20,4,82,31,200
20,4,49,4,200
20,4,71,80,200
20,4,80,73,200
20,4,14,75,200
20,4,83,87,200
20,4,54,12,200
20,4,94,64,200
20,4,76,10,200
20,4,30,12,200
20,4,14,81,200
20,4,56,90,200
20,4,90,28,200
20,4,46,93,200
20,4,38,4,200
20,4,72,11,200
20,4,96,35,200
20,4,6,66,200
20,4,20,90,200
20,4,61,97,200
20,4,84,36,200
20,4,96,63,200
20,4,13,46,200
20,4,77,89,200
20,4,87,75,200
20,4,41,96,200
20,4,86,76,200
20,4,86,63,200
20,4,21,18,200
20,4,18,15,200
20,4,62,8,200
20,4,12,27,200
20,4,55,93,200
20,4,77,91,200
20,4,82,77,200
20,4,97,57,200
20,4,85,17,200
20,4,95,44,200
20,4,86,51,200
20,4,32,14,200
20,4,65,5,200
20,4,89,29,200
20,4,85,74,200
20,4,20,72,200
20,4,64,5,200
20,4,90,76,200
20,4,2,51,200
20,4,67,97,200
20,4,85,72,200
20,4,26,7,200
20,4,9,64,200
20,4,7,68,200
20,4,95,63,200
20,4,84,29,200
20,4,75,77,200
20,4,54,97,200
20,4,87,28,200
20,4,48,87,200
20,4,9,46,200
20,4,10,26,200
20,4,82,70,200
20,4,80,79,200
20,4,13,18,200
20,4,50,11,200
20,4,11,28,200
20,4,45,86,200
20,4,30,88,200
20,4,4,34,200
20,4,31,85,200
20,4,54,86,200
20,4,73,86,200
20,4,9,76,200
20,4,24,93,200
20,4,15,13,200
20,4,65,6,200
20,4,94,66,200
20,4,74,83,200
20,4,88,48,200
20,4,84,65,200
20,4,78,26,200
20,4,73,16,200
20,4,76,14,200
20,4,34,8,200
20,4,67,89,200
20,4,33,8,200
20,4,87,33,200
20,4,9,31,200
20,4,86,32,200
20,4,6,72,200
20,4,35,7,200
20,4,38,2,200
20,4,93,59,200
20,4,94,35,200
20,4,20,20,200
20,4,84,34,200
20,4,78,22,200
20,4,13,73,200
20,4,12,54,200
20,4,89,48,200
20,4,91,59,200
20,4,89,45,200
20,4,87,57,200
20,4,22,75,200
20,4,25,20,200
20,4,40,86,200
20,4,87,68,200
20,4,18,76,200
20,4,54,89,200
20,4,12,47,200
20,4,19,12,200
20,4,90,25,200
20,4,71,8,200
20,4,6,38,200
20,4,38,14,200
20,4,72,87,200
20,4,25,80,200
20,4,47,6,200
20,4,11,69,200
20,4,61,3,200
20,4,9,57,200
20,4,13,57,200
20,4,20,14,200
20,4,83,86,200
20,4,30,17,200
20,4,84,77,200
20,4,13,17,200
20,4,70,90,200
20,4,29,7,200
20,4,81,80,200
20,4,10,30,200
20,4,37,94,200
20,4,5,58,200
20,4,58,4,200
20,4,87,67,200
20,4,8,73,200
20,4,69,86,200
20,4,11,53,200
20,4,12,40,200
20,4,24,81,200
20,4,17,73,200
20,4,30,96,200
20,4,5,48,200
20,4,42,89,200
20,4,28,95,200
20,4,75,85,200
20,4,35,91,200
20,4,56,4,200
20,4,46,94,200
20,4,45,11,200
20,4,8,39,200
20,4,90,47,200
20,4,71,95,200
20,4,84,73,200
20,4,89,59,200
20,4,51,86,200
20,4,74,12,200
20,4,8,42,200
20,4,6,65,200
20,4,4,69,200
20,4,10,79,200
20,4,10,74,200
20,4,74,82,200
20,4,3,37,200
20,4,43,6,200
20,4,69,82,200
20,4,36,1,200
20,4,93,68,200
20,4,88,38,200
20,4,83,27,200
20,4,5,33,200
20,4,58,0,200
20,4,23,19,200
20,4,82,80,200
20,4,25,86,200
20,4,96,57,200
20,4,22,83,200
20,4,10,32,200
20,4,71,16,200
20,4,38,6,200
20,4,83,30,200
20,4,59,2,200
20,4,48,6,200
20,4,38,98,200
20,4,74,80,200
20,4,67,12,200
20,4,16,75,200
20,4,35,89,200
20,4,5,56,200
20,4,15,62,200
20,4,38,95,200
20,4,91,48,200
20,4,63,5,200
20,4,29,15,200
20,4,79,13,200
20,4,44,99,200
20,4,19,82,200
20,4,18,84,200
20,4,93,50,200
20,4,60,90,200
20,4,78,21,200
20,4,5,45,200
20,4,85,30,200
20,4,93,29,200
20,4,19,17,200
20,4,57,10,200
20,4,90,58,200
20,4,76,78,200
20,4,88,50,200
20,4,29,5,200
20,4,87,23,200
20,4,92,34,200
20,4,31,88,200
20,4,72,7,200
20,4,93,49,200
20,4,92,31,200
20,4,55,10,200
20,4,78,23,200
20,4,9,63,200
20,4,86,64,200
20,4,22,86,200
20,4,84,69,200
20,4,86,26,200
20,4,29,13,200
20,4,96,49,200
20,4,72,82,200
20,4,55,3,200
20,4,95,62,200
20,4,92,54,200
20,4,39,4,200
20,4,26,13,200
20,4,81,85,200
20,4,14,30,200
20,4,9,45,200
20,4,78,86,200
20,4,11,48,200
20,4,96,64,200
20,4,52,6,200
20,4,83,68,200
20,4,24,16,200
20,4,50,10,200
20,4,61,89,200
20,4,40,0,200
20,4,65,12,200
20,4,26,9,200
20,4,16,31,200
20,4,21,77,200
20,4,1,57,200
20,4,26,81,200
20,4,58,98,200
20,4,86,79,200
20,4,57,94,200
20,4,87,80,200
20,4,75,80,200
20,4,59,6,200
20,4,11,65,200
20,4,70,87,200
20,4,32,11,200
20,4,32,84,200
20,4,60,10,200
20,4,4,37,200
20,4,23,86,200
20,4,22,81,200
20,4,38,86,200
20,4,94,34,200
20,4,32,13,200
20,4,19,10,200
20,4,79,10,200
20,4,81,78,200
20,4,63,10,200
20,4,50,1,200
20,4,56,7,200
20,4,6,68,200
20,4,52,87,200
20,4,92,53,200
20,4,15,31,200
20,4,37,15,200
20,4,14,66,200
20,4,14,65,200
20,4,71,9,200
20,4,37,92,200
20,4,27,5,200
20,4,87,56,200
20,4,24,83,200
